# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
9.451411e-05  	T             	7.704406e+02	(2.850000e-05 1.695000e-04 5.000000e-07)	19	7.899411e+02	(2.050000e-05 3.500000e-06 5.000000e-07)	16
0.0001045096  	T             	7.703358e+02	(2.850000e-05 1.705000e-04 5.000000e-07)	19	7.924411e+02	(2.050000e-05 2.500000e-06 5.000000e-07)	16
0.000114505   	T             	7.702727e+02	(2.850000e-05 1.705000e-04 5.000000e-07)	19	7.950419e+02	(2.050000e-05 2.500000e-06 5.000000e-07)	16
0.0001245004  	T             	7.702473e+02	(2.850000e-05 1.705000e-04 5.000000e-07)	19	7.977224e+02	(2.050000e-05 2.500000e-06 5.000000e-07)	16
0.0001344959  	T             	7.702545e+02	(2.850000e-05 1.705000e-04 5.000000e-07)	19	8.004866e+02	(2.050000e-05 2.500000e-06 5.000000e-07)	16
0.0001444913  	T             	7.702897e+02	(2.850000e-05 1.705000e-04 5.000000e-07)	19	8.033443e+02	(2.050000e-05 1.500000e-06 5.000000e-07)	16
0.0001544868  	T             	7.703489e+02	(2.850000e-05 1.705000e-04 5.000000e-07)	19	8.063352e+02	(2.050000e-05 1.500000e-06 5.000000e-07)	16
0.0001644822  	T             	7.704283e+02	(2.850000e-05 1.705000e-04 5.000000e-07)	19	8.094347e+02	(2.050000e-05 1.500000e-06 5.000000e-07)	16
0.0001744777  	T             	7.705248e+02	(2.850000e-05 1.705000e-04 5.000000e-07)	19	8.126536e+02	(2.050000e-05 1.500000e-06 5.000000e-07)	16
0.0001844731  	T             	7.706355e+02	(2.850000e-05 1.705000e-04 5.000000e-07)	19	8.160048e+02	(2.050000e-05 1.500000e-06 5.000000e-07)	16
0.0001944686  	T             	7.707581e+02	(2.850000e-05 1.705000e-04 5.000000e-07)	19	8.195041e+02	(2.050000e-05 1.500000e-06 5.000000e-07)	16
0.000204464   	T             	7.708906e+02	(2.850000e-05 1.705000e-04 5.000000e-07)	19	8.231873e+02	(2.050000e-05 5.000000e-07 5.000000e-07)	16
0.0002144594  	T             	7.710311e+02	(2.850000e-05 1.705000e-04 5.000000e-07)	19	8.270596e+02	(2.050000e-05 5.000000e-07 5.000000e-07)	16
0.0002244549  	T             	7.711781e+02	(2.850000e-05 1.705000e-04 5.000000e-07)	19	8.311461e+02	(2.050000e-05 5.000000e-07 5.000000e-07)	16
0.0002344503  	T             	7.711738e+02	(3.450000e-05 1.005000e-04 5.000000e-07)	19	8.354780e+02	(2.050000e-05 5.000000e-07 5.000000e-07)	16
0.0002444458  	T             	7.711606e+02	(3.550000e-05 1.005000e-04 5.000000e-07)	19	8.400924e+02	(2.050000e-05 5.000000e-07 5.000000e-07)	16
0.0002544412  	T             	7.711484e+02	(3.550000e-05 1.005000e-04 5.000000e-07)	19	8.450336e+02	(2.050000e-05 5.000000e-07 5.000000e-07)	16
0.0002644367  	T             	7.711390e+02	(3.550000e-05 9.950000e-05 5.000000e-07)	19	8.503551e+02	(2.050000e-05 5.000000e-07 5.000000e-07)	16
0.0002744321  	T             	7.711283e+02	(3.650000e-05 1.005000e-04 5.000000e-07)	19	8.561212e+02	(2.050000e-05 5.000000e-07 5.000000e-07)	16
0.0002844276  	T             	7.711175e+02	(3.650000e-05 9.950000e-05 5.000000e-07)	19	8.624088e+02	(2.050000e-05 5.000000e-07 5.000000e-07)	16
