# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.004036323   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.274567e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004135718   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.304500e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004235112   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.336019e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004334507   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.369248e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004433902   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.404321e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004533296   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.441379e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004632691   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.480573e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004732086   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.522055e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.00483148    	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.565979e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004930875   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.612496e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005030269   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.661742e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005129664   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.713831e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005229059   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.768842e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005328453   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.826803e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005427848   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.887680e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005527242   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.951361e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005626637   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.017649e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005726032   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.086261e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005825426   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.156838e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005924821   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.228966e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.006024215   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.302200e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.00612361    	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.376100e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.006223005   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.450252e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.006322399   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.524296e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.006421794   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.597932e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.006521189   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.670924e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.006620583   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.743100e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.006719978   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.814339e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.006819372   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.884561e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.006918767   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.953722e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.007018162   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.002180e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.007117556   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.008878e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.007216951   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.015469e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.007316345   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.021952e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.00741574    	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.028330e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.007515135   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.034604e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.007614529   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.040777e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.007713924   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.046852e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.007813319   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.052830e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.007912713   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.058713e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.008012108   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.064504e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.008111502   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.070204e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.008210897   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.075817e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.008310292   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.081344e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.008409686   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.086787e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.008509081   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.092147e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.008608475   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.097428e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.00870787    	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.102632e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.008807265   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.107759e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.008906659   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.112811e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.009006054   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.117792e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.009105448   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.122702e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.009204843   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.127543e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.009304238   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.132318e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.009403632   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.137027e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.009503027   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.141673e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.009602422   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.146257e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.009701816   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.150780e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.009801211   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.155245e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
